invoice_id,received_date,week_ending,channel,supplier_tier,processor_id,shift,month_end_period,invoice_amount_eur,error_flag,error_type,rework_minutes,days_to_pay
INV-002497,2026-07-08,2026-07-10,supplier_portal,tier_1_strategic,AP-03,late,0,2106.52,0,,0.0,6
INV-002498,2026-07-10,2026-07-10,email_pdf,tier_2_preferred,AP-01,early,0,4523.15,0,,0.0,14
INV-002499,2026-07-10,2026-07-10,email_pdf,tier_3_tail,AP-04,early,0,470.91,0,,0.0,11
INV-002500,2026-07-09,2026-07-10,email_pdf,tier_3_tail,AP-04,early,0,2624.65,0,,0.0,20
INV-002501,2026-07-07,2026-07-10,supplier_portal,tier_2_preferred,AP-05,late,0,878.78,0,,0.0,19
INV-002502,2026-07-10,2026-07-10,edi,tier_3_tail,AP-01,early,0,6675.53,0,,0.0,16
INV-002503,2026-07-09,2026-07-10,email_pdf,tier_2_preferred,AP-01,early,0,4088.77,1,missing_po,16.1,26
INV-002504,2026-07-06,2026-07-10,email_pdf,tier_1_strategic,AP-01,late,0,326.62,0,,0.0,20
INV-002505,2026-07-10,2026-07-10,edi,tier_3_tail,AP-07,early,0,2435.0,0,,0.0,19
INV-002506,2026-07-10,2026-07-10,edi,tier_2_preferred,AP-01,early,0,3138.83,0,,0.0,14
INV-002507,2026-07-09,2026-07-10,supplier_portal,tier_3_tail,AP-02,late,0,1680.32,0,,0.0,23
INV-002508,2026-07-06,2026-07-10,email_pdf,tier_2_preferred,AP-06,late,0,955.32,0,,0.0,25
INV-002509,2026-07-09,2026-07-10,email_pdf,tier_1_strategic,AP-02,late,0,2339.32,0,,0.0,18
INV-002510,2026-07-10,2026-07-10,email_pdf,tier_2_preferred,AP-02,late,0,1858.46,0,,0.0,19
INV-002511,2026-07-08,2026-07-10,supplier_portal,tier_2_preferred,AP-04,late,0,1862.36,0,,0.0,26
INV-002512,2026-07-06,2026-07-10,supplier_portal,tier_2_preferred,AP-02,early,0,3032.9,0,,0.0,21
INV-002513,2026-07-10,2026-07-10,email_pdf,tier_3_tail,AP-06,early,0,1497.14,0,,0.0,13
INV-002514,2026-07-09,2026-07-10,email_pdf,tier_2_preferred,AP-07,early,0,4319.33,1,tax_code,5.7,28
INV-002515,2026-07-08,2026-07-10,supplier_portal,tier_2_preferred,AP-04,late,0,850.24,0,,0.0,20
INV-002516,2026-07-07,2026-07-10,edi,tier_2_preferred,AP-07,early,0,816.52,0,,0.0,9
INV-002517,2026-07-10,2026-07-10,email_pdf,tier_2_preferred,AP-07,early,0,4382.16,0,,0.0,12
INV-002518,2026-07-06,2026-07-10,email_pdf,tier_3_tail,AP-04,late,0,4325.13,0,,0.0,8
INV-002519,2026-07-07,2026-07-10,edi,tier_1_strategic,AP-01,early,0,1518.09,0,,0.0,18
INV-002520,2026-07-08,2026-07-10,email_pdf,tier_3_tail,AP-03,early,0,1896.46,0,,0.0,19
INV-002521,2026-07-06,2026-07-10,email_pdf,tier_2_preferred,AP-05,early,0,530.36,0,,0.0,13
INV-002522,2026-07-10,2026-07-10,email_pdf,tier_3_tail,AP-03,late,0,1678.67,0,,0.0,16
INV-002523,2026-07-10,2026-07-10,supplier_portal,tier_2_preferred,AP-04,late,0,2449.4,0,,0.0,24
INV-002524,2026-07-06,2026-07-10,edi,tier_2_preferred,AP-06,late,0,7329.68,0,,0.0,13
INV-002525,2026-07-08,2026-07-10,edi,tier_1_strategic,AP-04,early,0,1258.47,0,,0.0,23
INV-002526,2026-07-07,2026-07-10,supplier_portal,tier_2_preferred,AP-04,late,0,973.71,0,,0.0,18
INV-002527,2026-07-07,2026-07-10,edi,tier_3_tail,AP-03,early,0,270.72,0,,0.0,17
INV-002528,2026-07-08,2026-07-10,edi,tier_3_tail,AP-04,late,0,3526.42,0,,0.0,16
INV-002529,2026-07-07,2026-07-10,email_pdf,tier_3_tail,AP-04,late,0,2138.44,0,,0.0,19
INV-002530,2026-07-10,2026-07-10,supplier_portal,tier_1_strategic,AP-02,early,0,677.23,0,,0.0,22
INV-002531,2026-07-08,2026-07-10,email_pdf,tier_2_preferred,AP-06,early,0,2021.5,0,,0.0,18
INV-002532,2026-07-06,2026-07-10,supplier_portal,tier_2_preferred,AP-06,early,0,698.85,0,,0.0,9
INV-002533,2026-07-06,2026-07-10,email_pdf,tier_3_tail,AP-01,early,0,833.45,0,,0.0,18
INV-002534,2026-07-10,2026-07-10,email_pdf,tier_1_strategic,AP-02,early,0,728.0,0,,0.0,17
INV-002535,2026-07-10,2026-07-10,email_pdf,tier_2_preferred,AP-05,early,0,2481.35,0,,0.0,27
INV-002536,2026-07-06,2026-07-10,email_pdf,tier_2_preferred,AP-03,early,0,645.39,1,missing_po,13.6,23
INV-002537,2026-07-10,2026-07-10,email_pdf,tier_3_tail,AP-01,early,0,4030.92,1,missing_po,22.9,34
INV-002538,2026-07-10,2026-07-10,supplier_portal,tier_3_tail,AP-03,late,0,4246.48,0,,0.0,27
INV-002539,2026-07-06,2026-07-10,email_pdf,tier_2_preferred,AP-04,early,0,1325.52,0,,0.0,22
INV-002540,2026-07-07,2026-07-10,email_pdf,tier_3_tail,AP-02,early,0,2897.76,0,,0.0,17
INV-002541,2026-07-10,2026-07-10,email_pdf,tier_2_preferred,AP-05,early,0,804.71,0,,0.0,20
INV-002542,2026-07-09,2026-07-10,supplier_portal,tier_3_tail,AP-07,late,0,966.67,0,,0.0,19
INV-002543,2026-07-10,2026-07-10,email_pdf,tier_2_preferred,AP-07,late,0,1205.27,0,,0.0,15
INV-002544,2026-07-06,2026-07-10,supplier_portal,tier_3_tail,AP-05,late,0,2068.07,0,,0.0,11
INV-002545,2026-07-07,2026-07-10,supplier_portal,tier_2_preferred,AP-05,early,0,2890.69,0,,0.0,14
INV-002546,2026-07-08,2026-07-10,email_pdf,tier_3_tail,AP-04,early,0,432.95,0,,0.0,16
INV-002547,2026-07-08,2026-07-10,supplier_portal,tier_3_tail,AP-06,early,0,1555.01,0,,0.0,22
INV-002548,2026-07-08,2026-07-10,email_pdf,tier_1_strategic,AP-05,early,0,4708.14,0,,0.0,15
INV-002549,2026-07-08,2026-07-10,supplier_portal,tier_3_tail,AP-05,early,0,1170.13,0,,0.0,18
INV-002550,2026-07-07,2026-07-10,edi,tier_1_strategic,AP-05,late,0,3942.98,0,,0.0,21
INV-002551,2026-07-07,2026-07-10,email_pdf,tier_1_strategic,AP-06,late,0,793.01,0,,0.0,15
INV-002552,2026-07-06,2026-07-10,supplier_portal,tier_2_preferred,AP-05,early,0,2054.76,0,,0.0,14
INV-002553,2026-07-09,2026-07-10,email_pdf,tier_3_tail,AP-01,early,0,2452.68,0,,0.0,19
INV-002554,2026-07-09,2026-07-10,email_pdf,tier_3_tail,AP-07,early,0,8791.48,1,missing_po,26.4,38
INV-002555,2026-07-10,2026-07-10,email_pdf,tier_3_tail,AP-05,early,0,335.19,1,price_mismatch,16.3,53
INV-002556,2026-07-08,2026-07-10,email_pdf,tier_2_preferred,AP-05,early,0,1000.32,0,,0.0,14
INV-002557,2026-07-08,2026-07-10,email_pdf,tier_3_tail,AP-03,late,0,5469.83,0,,0.0,23
INV-002558,2026-07-10,2026-07-10,email_pdf,tier_3_tail,AP-01,early,0,4593.91,0,,0.0,18
INV-002559,2026-07-07,2026-07-10,email_pdf,tier_1_strategic,AP-05,early,0,1057.52,0,,0.0,27
INV-002560,2026-07-08,2026-07-10,email_pdf,tier_1_strategic,AP-07,early,0,2248.48,1,missing_po,10.3,31
INV-002561,2026-07-06,2026-07-10,email_pdf,tier_2_preferred,AP-01,late,0,2759.98,1,missing_po,9.6,29
INV-002562,2026-07-06,2026-07-10,supplier_portal,tier_1_strategic,AP-06,early,0,211.98,0,,0.0,17
INV-002563,2026-07-06,2026-07-10,edi,tier_2_preferred,AP-02,late,0,2551.73,0,,0.0,20
INV-002564,2026-07-06,2026-07-10,edi,tier_3_tail,AP-07,early,0,885.07,0,,0.0,12
INV-002565,2026-07-07,2026-07-10,email_pdf,tier_3_tail,AP-03,late,0,646.64,1,qty_mismatch,20.0,30
INV-002566,2026-07-09,2026-07-10,supplier_portal,tier_2_preferred,AP-01,late,0,2687.52,0,,0.0,21
INV-002567,2026-07-06,2026-07-10,edi,tier_1_strategic,AP-07,early,0,822.32,0,,0.0,21
INV-002568,2026-07-10,2026-07-10,email_pdf,tier_3_tail,AP-04,late,0,1261.78,0,,0.0,25
INV-002569,2026-07-07,2026-07-10,supplier_portal,tier_3_tail,AP-02,late,0,7560.18,0,,0.0,20
INV-002570,2026-07-07,2026-07-10,edi,tier_3_tail,AP-06,early,0,1519.93,0,,0.0,17
INV-002571,2026-07-08,2026-07-10,supplier_portal,tier_1_strategic,AP-06,early,0,1480.63,0,,0.0,14
INV-002572,2026-07-08,2026-07-10,edi,tier_3_tail,AP-01,early,0,494.07,0,,0.0,21
INV-002573,2026-07-06,2026-07-10,edi,tier_3_tail,AP-03,early,0,4944.7,0,,0.0,16
INV-002574,2026-07-06,2026-07-10,email_pdf,tier_2_preferred,AP-06,early,0,1252.73,0,,0.0,13
INV-002575,2026-07-06,2026-07-10,edi,tier_1_strategic,AP-01,early,0,1947.99,0,,0.0,17
INV-002576,2026-07-07,2026-07-10,supplier_portal,tier_1_strategic,AP-04,late,0,2249.08,0,,0.0,24
INV-002577,2026-07-07,2026-07-10,edi,tier_2_preferred,AP-07,early,0,12747.34,0,,0.0,16
INV-002578,2026-07-06,2026-07-10,supplier_portal,tier_2_preferred,AP-01,early,0,395.85,0,,0.0,13
INV-002579,2026-07-07,2026-07-10,email_pdf,tier_3_tail,AP-05,late,0,2006.66,0,,0.0,12
INV-002580,2026-07-10,2026-07-10,email_pdf,tier_3_tail,AP-06,early,0,812.5,1,price_mismatch,25.7,39
INV-002581,2026-07-08,2026-07-10,email_pdf,tier_2_preferred,AP-02,early,0,2578.06,0,,0.0,16
INV-002582,2026-07-08,2026-07-10,supplier_portal,tier_2_preferred,AP-02,early,0,2518.85,1,price_mismatch,18.0,37
INV-002583,2026-07-06,2026-07-10,email_pdf,tier_3_tail,AP-07,late,0,1195.28,0,,0.0,19
INV-002584,2026-07-09,2026-07-10,supplier_portal,tier_1_strategic,AP-04,late,0,1594.99,0,,0.0,13
INV-002585,2026-07-07,2026-07-10,email_pdf,tier_1_strategic,AP-03,late,0,1822.51,0,,0.0,20
INV-002586,2026-07-10,2026-07-10,email_pdf,tier_1_strategic,AP-01,late,0,390.0,0,,0.0,19
INV-002587,2026-07-09,2026-07-10,supplier_portal,tier_3_tail,AP-04,early,0,4118.03,0,,0.0,13
INV-002588,2026-07-10,2026-07-10,email_pdf,tier_3_tail,AP-06,late,0,866.66,1,missing_po,20.5,20
INV-002589,2026-07-06,2026-07-10,supplier_portal,tier_3_tail,AP-03,late,0,1448.1,0,,0.0,18
INV-002590,2026-07-07,2026-07-10,email_pdf,tier_2_preferred,AP-02,early,0,1968.59,1,duplicate,7.2,35
INV-002591,2026-07-10,2026-07-10,edi,tier_2_preferred,AP-04,late,0,3175.57,0,,0.0,21
INV-002592,2026-07-09,2026-07-10,supplier_portal,tier_2_preferred,AP-02,early,0,412.34,0,,0.0,24
INV-002593,2026-07-08,2026-07-10,edi,tier_2_preferred,AP-02,early,0,9930.53,0,,0.0,19
INV-002594,2026-07-09,2026-07-10,edi,tier_3_tail,AP-04,late,0,1020.31,1,qty_mismatch,16.5,36
INV-002595,2026-07-08,2026-07-10,edi,tier_3_tail,AP-03,early,0,3467.75,0,,0.0,18
INV-002596,2026-07-10,2026-07-10,email_pdf,tier_3_tail,AP-07,late,0,4814.08,0,,0.0,25
INV-002597,2026-07-06,2026-07-10,edi,tier_3_tail,AP-06,early,0,1610.68,0,,0.0,16
INV-002598,2026-07-08,2026-07-10,edi,tier_3_tail,AP-01,late,0,2332.12,0,,0.0,19
INV-002599,2026-07-09,2026-07-10,email_pdf,tier_3_tail,AP-03,early,0,358.97,0,,0.0,18
INV-002600,2026-07-09,2026-07-10,supplier_portal,tier_3_tail,AP-02,early,0,5286.9,0,,0.0,16
INV-002601,2026-07-06,2026-07-10,email_pdf,tier_1_strategic,AP-06,early,0,1020.54,0,,0.0,23
INV-002602,2026-07-06,2026-07-10,supplier_portal,tier_2_preferred,AP-03,late,0,1614.85,0,,0.0,21
INV-002603,2026-07-10,2026-07-10,email_pdf,tier_2_preferred,AP-05,early,0,1582.13,0,,0.0,26
INV-002604,2026-07-09,2026-07-10,email_pdf,tier_3_tail,AP-05,early,0,2528.19,0,,0.0,19
INV-002605,2026-07-09,2026-07-10,edi,tier_2_preferred,AP-07,early,0,2552.83,0,,0.0,17
INV-002606,2026-07-06,2026-07-10,supplier_portal,tier_3_tail,AP-01,early,0,1084.62,0,,0.0,8
INV-002607,2026-07-06,2026-07-10,supplier_portal,tier_1_strategic,AP-06,early,0,1333.4,0,,0.0,22
INV-002608,2026-07-07,2026-07-10,email_pdf,tier_2_preferred,AP-02,early,0,1136.72,0,,0.0,20
INV-002609,2026-07-07,2026-07-10,edi,tier_2_preferred,AP-07,late,0,1523.79,0,,0.0,25
INV-002610,2026-07-07,2026-07-10,supplier_portal,tier_3_tail,AP-03,late,0,2569.83,0,,0.0,14
INV-002611,2026-07-06,2026-07-10,email_pdf,tier_1_strategic,AP-02,early,0,1526.32,0,,0.0,12
INV-002612,2026-07-08,2026-07-10,supplier_portal,tier_2_preferred,AP-02,early,0,2311.26,0,,0.0,12
INV-002613,2026-07-06,2026-07-10,edi,tier_1_strategic,AP-02,early,0,2301.2,0,,0.0,15
INV-002614,2026-07-06,2026-07-10,email_pdf,tier_3_tail,AP-03,early,0,675.73,0,,0.0,24
INV-002615,2026-07-08,2026-07-10,email_pdf,tier_3_tail,AP-04,late,0,788.81,1,price_mismatch,20.0,34
INV-002616,2026-07-07,2026-07-10,supplier_portal,tier_1_strategic,AP-04,early,0,7287.54,0,,0.0,13
INV-002617,2026-07-09,2026-07-10,email_pdf,tier_2_preferred,AP-04,late,0,492.84,0,,0.0,16
INV-002618,2026-07-07,2026-07-10,email_pdf,tier_2_preferred,AP-07,late,0,3237.24,0,,0.0,15
INV-002619,2026-07-08,2026-07-10,supplier_portal,tier_2_preferred,AP-04,early,0,1118.69,0,,0.0,15
INV-002620,2026-07-06,2026-07-10,email_pdf,tier_3_tail,AP-04,early,0,3558.28,0,,0.0,21
INV-002621,2026-07-07,2026-07-10,email_pdf,tier_2_preferred,AP-04,early,0,13608.61,0,,0.0,11
INV-002622,2026-07-10,2026-07-10,supplier_portal,tier_2_preferred,AP-03,early,0,1229.63,0,,0.0,14
INV-002623,2026-07-06,2026-07-10,supplier_portal,tier_3_tail,AP-05,early,0,1122.69,0,,0.0,22
INV-002624,2026-07-10,2026-07-10,email_pdf,tier_2_preferred,AP-04,late,0,2357.04,0,,0.0,21
INV-002625,2026-07-10,2026-07-10,edi,tier_3_tail,AP-07,early,0,2691.33,0,,0.0,21
INV-002626,2026-07-10,2026-07-10,email_pdf,tier_2_preferred,AP-07,early,0,1577.83,0,,0.0,23
INV-002627,2026-07-07,2026-07-10,edi,tier_3_tail,AP-03,late,0,6373.64,0,,0.0,24
INV-002628,2026-07-08,2026-07-10,supplier_portal,tier_2_preferred,AP-05,early,0,1576.18,1,qty_mismatch,17.7,21
INV-002629,2026-07-10,2026-07-10,edi,tier_1_strategic,AP-05,late,0,1350.0,0,,0.0,10
INV-002630,2026-07-08,2026-07-10,email_pdf,tier_2_preferred,AP-02,early,0,1270.63,0,,0.0,21
INV-002631,2026-07-06,2026-07-10,email_pdf,tier_2_preferred,AP-01,early,0,3564.94,0,,0.0,19
INV-002632,2026-07-06,2026-07-10,email_pdf,tier_2_preferred,AP-06,early,0,520.49,0,,0.0,19
INV-002633,2026-07-08,2026-07-10,edi,tier_2_preferred,AP-02,late,0,2751.58,0,,0.0,19
INV-002634,2026-07-10,2026-07-10,supplier_portal,tier_2_preferred,AP-01,early,0,550.28,0,,0.0,17
INV-002635,2026-07-06,2026-07-10,edi,tier_3_tail,AP-03,late,0,2452.53,0,,0.0,26
INV-002636,2026-07-10,2026-07-10,email_pdf,tier_3_tail,AP-04,early,0,930.17,0,,0.0,26
INV-002637,2026-07-10,2026-07-10,email_pdf,tier_3_tail,AP-06,early,0,842.03,0,,0.0,20
INV-002638,2026-07-08,2026-07-10,supplier_portal,tier_1_strategic,AP-01,early,0,3672.56,0,,0.0,13
INV-002639,2026-07-06,2026-07-10,email_pdf,tier_3_tail,AP-04,early,0,1637.54,1,missing_po,16.4,19
INV-002640,2026-07-09,2026-07-10,email_pdf,tier_1_strategic,AP-01,early,0,3398.89,0,,0.0,14
INV-002641,2026-07-10,2026-07-10,edi,tier_2_preferred,AP-01,early,0,2488.94,0,,0.0,12
INV-002642,2026-07-08,2026-07-10,email_pdf,tier_2_preferred,AP-07,late,0,1467.09,0,,0.0,16
INV-002643,2026-07-08,2026-07-10,supplier_portal,tier_3_tail,AP-07,early,0,960.74,0,,0.0,17
INV-002644,2026-07-10,2026-07-10,email_pdf,tier_1_strategic,AP-06,late,0,2569.37,0,,0.0,20
INV-002645,2026-07-08,2026-07-10,email_pdf,tier_3_tail,AP-02,early,0,3144.11,0,,0.0,21
INV-002646,2026-07-10,2026-07-10,email_pdf,tier_2_preferred,AP-01,early,0,1126.55,1,missing_po,16.9,36
INV-002647,2026-07-06,2026-07-10,email_pdf,tier_3_tail,AP-03,late,0,1051.42,0,,0.0,12
INV-002648,2026-07-10,2026-07-10,email_pdf,tier_1_strategic,AP-02,early,0,1068.19,1,qty_mismatch,6.7,30
INV-002649,2026-07-08,2026-07-10,email_pdf,tier_2_preferred,AP-04,late,0,324.24,0,,0.0,26
INV-002650,2026-07-09,2026-07-10,edi,tier_2_preferred,AP-04,early,0,4723.22,0,,0.0,20
INV-002651,2026-07-06,2026-07-10,email_pdf,tier_1_strategic,AP-01,early,0,774.35,0,,0.0,16
INV-002652,2026-07-07,2026-07-10,supplier_portal,tier_2_preferred,AP-03,late,0,571.36,0,,0.0,20
INV-002653,2026-07-10,2026-07-10,supplier_portal,tier_2_preferred,AP-06,early,0,664.73,0,,0.0,21
INV-002654,2026-07-06,2026-07-10,edi,tier_3_tail,AP-02,early,0,557.82,0,,0.0,11
INV-002655,2026-07-09,2026-07-10,email_pdf,tier_3_tail,AP-03,late,0,1043.51,0,,0.0,15
INV-002656,2026-07-09,2026-07-10,email_pdf,tier_3_tail,AP-07,early,0,4149.14,0,,0.0,14
INV-002657,2026-07-06,2026-07-10,email_pdf,tier_2_preferred,AP-03,early,0,1595.39,1,tax_code,6.2,35
INV-002658,2026-07-06,2026-07-10,email_pdf,tier_2_preferred,AP-06,early,0,1515.42,0,,0.0,13
INV-002659,2026-07-07,2026-07-10,supplier_portal,tier_2_preferred,AP-01,early,0,304.11,0,,0.0,21
INV-002660,2026-07-09,2026-07-10,supplier_portal,tier_1_strategic,AP-01,early,0,2754.35,0,,0.0,21
INV-002661,2026-07-10,2026-07-10,supplier_portal,tier_2_preferred,AP-02,early,0,1885.33,0,,0.0,12
INV-002662,2026-07-10,2026-07-10,email_pdf,tier_1_strategic,AP-04,early,0,1210.73,1,qty_mismatch,8.3,28
INV-002663,2026-07-06,2026-07-10,edi,tier_2_preferred,AP-06,early,0,2430.62,0,,0.0,23
INV-002664,2026-07-08,2026-07-10,edi,tier_1_strategic,AP-01,late,0,984.7,0,,0.0,20
INV-002665,2026-07-09,2026-07-10,email_pdf,tier_2_preferred,AP-07,early,0,1348.71,0,,0.0,21
INV-002666,2026-07-09,2026-07-10,supplier_portal,tier_2_preferred,AP-07,early,0,1577.04,0,,0.0,24
INV-002667,2026-07-07,2026-07-10,email_pdf,tier_1_strategic,AP-07,late,0,1291.92,0,,0.0,13
INV-002668,2026-07-06,2026-07-10,email_pdf,tier_2_preferred,AP-01,early,0,3339.64,0,,0.0,23
INV-002669,2026-07-10,2026-07-10,supplier_portal,tier_3_tail,AP-03,early,0,1006.82,0,,0.0,16
INV-002670,2026-07-07,2026-07-10,supplier_portal,tier_2_preferred,AP-04,early,0,3505.75,0,,0.0,16
INV-002671,2026-07-09,2026-07-10,edi,tier_1_strategic,AP-01,late,0,520.03,0,,0.0,20
INV-002672,2026-07-06,2026-07-10,supplier_portal,tier_3_tail,AP-07,early,0,3379.21,0,,0.0,18
INV-002673,2026-07-10,2026-07-10,supplier_portal,tier_3_tail,AP-06,early,0,1567.45,0,,0.0,18
INV-002674,2026-07-06,2026-07-10,edi,tier_3_tail,AP-03,early,0,1736.46,0,,0.0,29
INV-002675,2026-07-09,2026-07-10,email_pdf,tier_1_strategic,AP-01,early,0,1059.12,0,,0.0,20
INV-002676,2026-07-06,2026-07-10,email_pdf,tier_3_tail,AP-03,late,0,2946.88,0,,0.0,14
INV-002677,2026-07-10,2026-07-10,email_pdf,tier_3_tail,AP-06,late,0,2868.53,0,,0.0,23
INV-002678,2026-07-07,2026-07-10,email_pdf,tier_2_preferred,AP-07,early,0,3684.57,0,,0.0,26
INV-002679,2026-07-10,2026-07-10,supplier_portal,tier_3_tail,AP-05,early,0,1459.98,0,,0.0,23
INV-002680,2026-07-07,2026-07-10,email_pdf,tier_3_tail,AP-07,late,0,621.32,0,,0.0,20
INV-002681,2026-07-08,2026-07-10,edi,tier_2_preferred,AP-01,late,0,2870.53,0,,0.0,10
INV-002682,2026-07-10,2026-07-10,supplier_portal,tier_3_tail,AP-04,late,0,1847.68,0,,0.0,18
INV-002683,2026-07-07,2026-07-10,supplier_portal,tier_1_strategic,AP-05,early,0,2858.97,0,,0.0,17
INV-002684,2026-07-10,2026-07-10,email_pdf,tier_3_tail,AP-03,early,0,7395.44,0,,0.0,22
INV-002685,2026-07-08,2026-07-10,email_pdf,tier_1_strategic,AP-06,late,0,965.59,0,,0.0,14
INV-002686,2026-07-10,2026-07-10,supplier_portal,tier_3_tail,AP-06,late,0,2069.0,0,,0.0,19
INV-002687,2026-07-09,2026-07-10,email_pdf,tier_2_preferred,AP-01,early,0,1198.38,0,,0.0,18
INV-002688,2026-07-07,2026-07-10,supplier_portal,tier_3_tail,AP-02,late,0,1213.38,0,,0.0,26
INV-002689,2026-07-10,2026-07-10,edi,tier_1_strategic,AP-05,early,0,2174.64,0,,0.0,17
INV-002690,2026-07-06,2026-07-10,email_pdf,tier_2_preferred,AP-04,late,0,1765.21,0,,0.0,15
INV-002691,2026-07-09,2026-07-10,email_pdf,tier_3_tail,AP-05,late,0,512.74,0,,0.0,17
INV-002692,2026-07-10,2026-07-10,supplier_portal,tier_1_strategic,AP-05,early,0,1276.33,0,,0.0,17
INV-002693,2026-07-10,2026-07-10,edi,tier_3_tail,AP-03,late,0,2450.37,0,,0.0,13
INV-002694,2026-07-08,2026-07-10,email_pdf,tier_1_strategic,AP-01,early,0,1073.21,0,,0.0,18
INV-002695,2026-07-06,2026-07-10,email_pdf,tier_3_tail,AP-07,early,0,2229.82,0,,0.0,12
INV-002696,2026-07-06,2026-07-10,email_pdf,tier_2_preferred,AP-04,early,0,990.9,0,,0.0,13
INV-002697,2026-07-08,2026-07-10,email_pdf,tier_2_preferred,AP-06,early,0,1762.02,0,,0.0,16
INV-002698,2026-07-07,2026-07-10,email_pdf,tier_3_tail,AP-04,early,0,2569.42,0,,0.0,16
INV-002699,2026-07-07,2026-07-10,supplier_portal,tier_2_preferred,AP-02,early,0,2965.61,0,,0.0,16
INV-002700,2026-07-07,2026-07-10,edi,tier_3_tail,AP-03,late,0,1211.1,0,,0.0,16
INV-002701,2026-07-09,2026-07-10,supplier_portal,tier_1_strategic,AP-02,early,0,4953.57,0,,0.0,22
INV-002702,2026-07-07,2026-07-10,supplier_portal,tier_3_tail,AP-03,early,0,2206.71,1,tax_code,7.4,36
INV-002703,2026-07-08,2026-07-10,supplier_portal,tier_3_tail,AP-01,early,0,849.57,0,,0.0,22
INV-002704,2026-07-09,2026-07-10,supplier_portal,tier_2_preferred,AP-06,late,0,1652.35,0,,0.0,22
INV-002705,2026-07-07,2026-07-10,supplier_portal,tier_2_preferred,AP-01,late,0,754.5,0,,0.0,25
INV-002706,2026-07-10,2026-07-10,email_pdf,tier_2_preferred,AP-01,late,0,1406.33,0,,0.0,8
INV-002707,2026-07-10,2026-07-10,email_pdf,tier_2_preferred,AP-07,late,0,2039.54,0,,0.0,21
INV-002708,2026-07-09,2026-07-10,email_pdf,tier_2_preferred,AP-01,early,0,3253.05,0,,0.0,21
INV-002709,2026-07-06,2026-07-10,email_pdf,tier_1_strategic,AP-06,early,0,4578.57,0,,0.0,21
INV-002710,2026-07-06,2026-07-10,email_pdf,tier_2_preferred,AP-07,late,0,2718.32,0,,0.0,26
INV-002711,2026-07-10,2026-07-10,supplier_portal,tier_3_tail,AP-01,early,0,5079.44,1,price_mismatch,26.2,36
INV-002712,2026-07-09,2026-07-10,edi,tier_2_preferred,AP-05,late,0,2506.53,0,,0.0,18
INV-002713,2026-07-10,2026-07-10,supplier_portal,tier_2_preferred,AP-04,late,0,2186.19,0,,0.0,18
INV-002714,2026-07-06,2026-07-10,supplier_portal,tier_1_strategic,AP-03,late,0,4028.3,0,,0.0,19
INV-002715,2026-07-09,2026-07-10,email_pdf,tier_2_preferred,AP-05,late,0,1327.22,0,,0.0,14
INV-002716,2026-07-07,2026-07-10,email_pdf,tier_3_tail,AP-06,early,0,3674.48,0,,0.0,18
INV-002717,2026-07-10,2026-07-10,email_pdf,tier_3_tail,AP-04,late,0,1478.28,1,tax_code,11.1,39
INV-002718,2026-07-07,2026-07-10,edi,tier_2_preferred,AP-04,early,0,1279.42,0,,0.0,19
INV-002719,2026-07-07,2026-07-10,supplier_portal,tier_3_tail,AP-02,late,0,1929.02,0,,0.0,20
INV-002720,2026-07-06,2026-07-10,supplier_portal,tier_3_tail,AP-04,early,0,1230.4,0,,0.0,15
INV-002721,2026-07-08,2026-07-10,supplier_portal,tier_2_preferred,AP-06,late,0,2608.22,0,,0.0,11
INV-002722,2026-07-06,2026-07-10,supplier_portal,tier_2_preferred,AP-07,early,0,233.37,0,,0.0,14
INV-002723,2026-07-06,2026-07-10,supplier_portal,tier_2_preferred,AP-05,early,0,500.66,0,,0.0,19
INV-002724,2026-07-10,2026-07-10,supplier_portal,tier_3_tail,AP-07,early,0,3661.09,0,,0.0,10
INV-002725,2026-07-08,2026-07-10,supplier_portal,tier_2_preferred,AP-05,early,0,3633.7,1,price_mismatch,12.1,35
INV-002726,2026-07-06,2026-07-10,email_pdf,tier_1_strategic,AP-04,late,0,2512.72,0,,0.0,16
INV-002727,2026-07-09,2026-07-10,email_pdf,tier_2_preferred,AP-06,early,0,391.7,1,missing_po,27.6,23
INV-002728,2026-07-09,2026-07-10,email_pdf,tier_3_tail,AP-03,early,0,1679.05,0,,0.0,21
INV-002729,2026-07-08,2026-07-10,email_pdf,tier_3_tail,AP-06,early,0,4903.11,0,,0.0,21
INV-002730,2026-07-09,2026-07-10,email_pdf,tier_2_preferred,AP-03,early,0,1208.72,0,,0.0,14
INV-002731,2026-07-06,2026-07-10,supplier_portal,tier_3_tail,AP-07,late,0,812.83,0,,0.0,12
INV-002732,2026-07-08,2026-07-10,supplier_portal,tier_2_preferred,AP-06,late,0,1215.06,0,,0.0,15
INV-002733,2026-07-10,2026-07-10,supplier_portal,tier_2_preferred,AP-07,late,0,4192.03,1,price_mismatch,10.7,31
INV-002734,2026-07-06,2026-07-10,supplier_portal,tier_3_tail,AP-01,early,0,2865.99,0,,0.0,22
INV-002735,2026-07-10,2026-07-10,supplier_portal,tier_2_preferred,AP-07,early,0,2202.88,0,,0.0,24
INV-002736,2026-07-10,2026-07-10,email_pdf,tier_1_strategic,AP-05,late,0,947.46,1,missing_po,17.1,31
INV-002737,2026-07-16,2026-07-17,email_pdf,tier_2_preferred,AP-02,early,0,878.46,0,,0.0,16
